ENSP00000379191,0.02171094,-0.06867189,-0.031895466,-0.044912815,0.03180143,-0.06392627,-0.0149652455,0.011461258,0.03212808,0.010856612,0.02337294,0.014326077,-0.044905465,0.044910524,-0.003014993,-0.010679202,-0.0069487942,-0.02283359,-0.030041333,0.047827147,-0.028877243,-0.031592537,-0.016170193,-0.024087342,-0.05067726,0.014915945,-0.021237737,-0.008075883,-0.0640978,-0.0059490846,0.038490426,0.016932514,0.006391202,0.025929274,0.0024957983,-0.079821944,-0.07498499,0.0043601594,0.02468619,-0.037524823,-0.019435398,0.024213783,-0.032994695,-0.012373945,0.024367932,-0.024274148,-0.023075426,-0.030324485,0.026478136,-0.012245016,0.059618913,-0.018124707,-0.016455112,0.022099718,0.0603961,-0.0124768615,0.039798535,-0.06869493,0.009759564,0.013212343,0.0015923264,0.0029541887,0.0637822,-0.06717787,0.022806754,-0.05675824,0.043610323,0.0019123582,-0.018447801,0.01920632,0.053082954,0.008409597,-0.051584356,0.0023256205,0.025566544,-0.01800947,0.010028016,0.02619132,0.029097969,-0.011357959,-0.017471327,0.009891732,0.016868636,-0.022183467,0.06543799,-0.01751495,0.02046898,0.05100574,-0.023648085,-0.008320799,-0.006008411,-0.002773732,0.016555792,0.002256371,-0.013252996,-0.010135115,0.063922495,0.04142706,0.0060526705,0.041229658
ENSP00000388878,-0.021703076,0.0028789472,0.044398636,-0.016417101,-0.0073202285,0.00059095956,0.06001058,0.019132737,-0.036151346,-0.012536403,-0.072778665,-0.016643714,-0.032796405,-0.016202899,-0.021494625,-0.018239887,0.024565581,0.01451072,-0.0035221456,0.06085493,0.0026705954,-0.035046786,0.032948513,0.019868176,0.057705622,0.010748382,-0.030404294,-0.01964083,-0.024049003,0.010187922,0.049880736,0.074576885,-0.01264729,0.0059700366,0.04013149,-0.053115048,-0.029996235,-0.0046833395,0.02472267,0.023643177,0.027337756,-0.024692992,-0.032517925,-0.018206727,-0.0398704,-0.06751046,0.026336007,-0.016360762,0.05969455,0.06419311,0.037931886,-0.010467945,0.06134643,-0.009312441,0.008491094,0.0026323805,-0.047844186,0.00093479594,0.053290635,-0.023091685,0.055743877,0.029900242,0.0050643794,-0.032863095,0.058931164,-0.03170483,0.011670279,0.017441263,-0.00877208,-0.01079465,0.033299066,0.03525344,0.030009657,-0.017068308,-0.010226974,-0.028029408,-0.032257214,-0.05905707,0.022905994,0.014487821,0.04191619,-0.04369595,-0.045246623,-0.0052809315,-0.020357473,0.019964736,0.041328676,-0.015257765,0.00068849535,-0.025238384,0.057478078,-0.003930956,0.01174344,0.025658995,-0.034276735,0.04168942,-0.020547867,0.0651073,0.04569787,0.026461467
ENSP00000408979,0.023477456,-0.048877966,-0.0023290822,-0.063183226,0.0686073,-0.050967887,-0.0035118833,-0.030079424,-0.01828471,-0.01125633,0.020263515,0.047117084,-0.04344543,-0.031540096,0.050357256,-0.028132707,0.034520064,-0.075367816,0.0052108755,0.016238626,0.025242392,-0.021088196,-0.011846192,-0.011316093,0.02303775,0.017188154,0.017989058,-0.01566765,-0.0550518,-0.012821928,-0.03844402,-0.02244172,-0.033977598,-0.009371106,0.004628242,-0.0063409936,-0.022249393,-0.008438423,0.027270125,-0.05610135,0.0004024394,-0.03303709,-0.048480045,-0.038610164,0.03408563,-0.019434953,-0.027494734,0.079063736,-0.018998738,-0.019609418,0.033301197,-0.058269285,0.05575178,-0.013573692,-0.0012634993,-0.021578066,-0.05188322,-0.01011838,-0.004790871,-0.029162828,0.043522157,0.029753186,-0.020210937,-0.012766011,0.009542169,0.013604269,0.060337305,0.066733494,0.04539149,0.041238997,0.044304892,0.0018209661,0.020357797,-2.7853996e-05,0.029688375,-0.015524025,-0.0018463456,-0.042036563,-0.015420271,-0.008809123,0.01802348,0.027431414,-0.031419843,0.021591239,0.07287566,0.0028364793,0.065529056,0.04457113,0.036978815,0.026386548,0.07492537,-0.021141486,-0.017329926,0.06945156,-0.04599657,-0.005127604,0.040484596,0.038725093,0.053486127,0.05824607
ENSP00000463393,0.03518083,-0.0638888,0.03343991,-0.00082190614,0.06351475,0.018345898,0.009542372,0.031296074,-0.047331516,-0.027622588,-0.023502935,0.00074403593,-0.032139815,-0.010832052,0.011302287,-0.008588107,-0.0067335404,0.004438664,-0.027793922,0.03400697,0.026410772,0.010885158,0.029820127,-0.053469278,-0.02222395,-0.032778848,-0.03595631,-0.01876991,-0.023614053,0.001637687,0.017571768,0.045482885,0.06040834,-0.053823717,0.072930135,0.011155812,-0.03377687,-0.06021798,0.016546883,0.015403791,0.0048742746,-0.010471695,0.008572452,-0.031512387,-0.021808453,0.027305877,-0.061458837,0.07292042,-0.0006440487,0.0011984105,-0.0032249028,-0.014595217,0.05143347,-0.022415712,-0.031450666,0.010880753,-0.021955315,0.02435709,0.043179356,-0.011151069,0.014901808,-0.018261798,0.059366062,-0.054993935,-0.009712435,-0.0071514724,-0.012928831,0.062156938,0.012615301,-0.0025870083,0.0091063185,0.071095295,0.018275468,0.009746223,0.017231107,0.015320865,0.013211649,-0.06001569,0.044554077,0.017436357,0.003334271,0.014398941,0.056141302,-0.021945762,0.05011157,0.0057855127,-0.013226407,-0.031730585,0.054997053,-0.025689084,-0.0106154885,-0.055300314,-0.010678962,0.020738719,-0.03869522,-0.008529282,0.0031359515,0.03864396,0.05697474,0.0073570195
ENSP00000222547,0.04980504,-0.050842136,0.011516259,-0.073736645,0.043775804,-0.018978097,-0.017901354,-0.023496058,-0.021610655,0.06601972,0.0068265703,-0.010861317,0.027535371,-0.0014333497,-0.0016247057,-0.010698797,0.0065082344,0.022249363,-0.06940377,0.06988674,0.014625398,-0.019117452,-0.023824077,-0.00532153,-0.026227226,0.03907918,0.01668686,-0.06408747,-0.003254353,-0.027744586,0.023055382,-0.0023644185,0.044303082,0.0072235055,-0.0064793425,-0.027094962,-0.06758796,0.0051195063,0.055736333,-0.056684367,0.004729841,0.044446975,-0.01654029,-0.03443408,0.03406286,0.004697372,-0.041501697,0.0590425,0.07062727,0.059155837,-0.003920683,-0.035552952,0.049214173,0.032630756,-0.019295491,0.021337796,-0.06040072,-0.04797726,0.048083052,0.03272962,0.027700067,0.040967483,-0.0047561005,-0.032092094,0.04274839,0.013115396,0.03449665,-0.0011462141,0.019220997,0.067006394,0.027749874,0.01860728,0.0023018809,-0.012809498,0.039120752,0.043467037,0.027519776,-0.027313588,-0.0057978537,-0.053461567,0.050752215,-0.018303592,0.044629876,-0.015058672,0.028949268,-0.008048134,0.06939845,-0.020020077,-0.037664972,0.048014656,-0.01687404,-0.0048188535,-0.012611384,0.011297707,-0.055504363,-0.02146266,0.027750112,-0.019176401,0.036681104,0.024583798
ENSP00000260363,0.0031485865,0.014456743,0.040057495,-0.011921816,0.04215089,-0.00016762828,0.062832855,-0.023287494,0.019825876,0.002318329,0.017845899,0.036500048,-0.002179685,0.047152642,-0.02478744,0.005069766,-0.028644718,0.015422685,0.019351363,0.065997094,0.067857,-0.024927385,0.009878418,-0.009932813,-0.0194166,0.041851707,0.029479364,-0.010424577,-0.06659188,0.04023824,0.036027733,-0.024555745,0.044995774,0.018406961,0.006227566,-0.059910625,-0.06896884,-0.0018255599,-0.031218527,0.02855077,-0.008104331,0.037885394,0.020928802,-0.008942948,0.029364236,-0.03425104,-0.009715892,0.057327233,-0.02500638,0.071342565,-0.0026029884,-0.04299115,-0.014694625,-0.040315233,0.027066348,0.011511059,-0.0010938216,0.012764765,0.007630612,0.0011932992,0.04062863,0.054506786,-0.01868879,0.003254864,-0.019796094,-0.0049674613,0.00752706,0.039011277,0.032598723,0.06714214,-0.020817723,0.024699155,-0.043880522,0.024751697,0.01379206,-0.012046565,0.03546508,-0.050700095,0.012759231,-0.060222123,-0.007104932,-0.008861885,-0.005525462,-0.024153836,-0.0025932076,-0.039392557,0.071668155,0.032295626,0.0627631,0.0099997,0.06877984,-0.031132847,-0.01723584,0.022813944,-0.06761848,0.0037795193,0.06828777,0.02916796,0.07346683,0.04628496
ENSP00000263980,-0.02669627,-0.04977428,0.010178723,0.05119435,-0.067484856,-0.010841538,0.0671303,-0.07882714,0.00090106344,-0.014540952,-0.03269531,-0.0026618913,0.028776111,0.03295357,-0.0026685433,0.008874153,0.04474436,0.013536742,0.04226606,-0.0037319134,-0.042507302,0.020553768,-0.039084353,-0.0458467,0.04209941,-0.05665409,0.014899312,-0.05338331,-0.0601538,-0.02379071,0.0024913708,0.048705533,-0.037398294,0.044976056,-0.0048516784,-0.009874578,0.04219587,-0.024584621,-0.023247711,-0.045382336,0.029962322,0.03975054,0.011395117,0.049501725,0.055617083,-0.053356707,0.021516478,0.056697875,-0.0025672326,-0.055777602,0.041699838,-0.06877364,0.02459548,0.057782255,-0.066977486,-0.03579978,0.069352046,-0.049571883,0.008106572,-0.015759492,-0.040040366,0.044447325,-0.008649805,-0.00718009,-0.017730208,-0.017811917,-0.03644763,0.041918263,-0.05684697,0.018120524,-0.037316393,-0.06759214,-0.047995392,-0.025969714,0.027684176,0.06807274,0.06588175,0.0024266997,-0.0026112096,0.0010624302,-0.03580127,0.04463913,0.024424363,-0.049754605,-0.026771897,0.042212054,0.035689633,0.05866046,-0.029229892,0.006893351,-0.008677994,-0.0035491576,0.020708663,0.02414454,-0.031538483,-0.04142837,0.037548155,-0.014413017,-0.04021907,0.03906835
ENSP00000282356,0.0094189765,0.008193372,-0.06325083,-0.016957663,0.027944509,0.022871526,0.046645924,-0.07828603,-0.0055255806,0.035740577,-0.005002921,0.0710977,0.004341724,-0.0009476659,-0.0060827197,-0.039395552,0.015432418,-0.025370233,-0.0006142147,0.015391011,0.014924209,0.010827105,-0.03792207,0.03350403,-0.00034247478,0.015157023,-0.045479186,0.024477713,0.0020191167,-0.012672614,0.049992118,0.027841967,-0.024471503,0.067463785,0.0245911,-0.006764039,0.067119956,-0.047515884,-0.0024680616,-0.059485484,-0.015317308,0.010567743,-0.00296449,-0.007359289,-0.028242042,-0.039833143,0.03199114,-0.011927474,0.0528857,0.018888347,-0.02859974,0.005960935,0.034985892,0.06477739,-0.02799328,-0.05675619,0.011222719,0.010353126,0.016030507,-0.038397916,-0.056823436,-0.013508009,0.047268566,-0.057830177,0.020192703,0.054977126,-0.039644185,0.0572661,0.015673349,-0.048621435,0.025383513,-0.0030972818,-0.0030325428,0.02702363,-0.0010259544,-0.011007598,-0.004186877,-0.0637388,-0.02772148,0.000754231,-0.042361226,0.00500072,0.017377734,0.012360592,-0.01566907,0.0143560255,-0.0056883977,-0.015516359,0.042563383,0.022238487,-0.022155905,0.024362858,1.1024065e-05,-0.024283204,-0.0014590407,-0.0051643867,0.02471368,0.00023334008,-0.021310903,0.024049805
ENSP00000307078,-0.0118748695,-0.0055247475,0.021853518,-0.06900849,0.0015875758,-0.064574234,0.07009762,-0.0022920622,0.0070232553,0.0069036563,0.0037491673,0.013637548,0.046763018,-0.008884065,0.00347743,-0.01717466,0.010205256,-0.044955794,0.020850424,0.059447385,0.059630234,0.030953646,0.05552952,-0.009709915,-0.009704871,0.02223691,0.015109093,0.0028378144,-0.015916882,-0.0058599664,0.012439958,0.046013243,-0.033632785,-0.050005514,0.07283548,-0.060522478,-0.004242306,-0.068066254,0.01806477,-0.05585038,-0.02901473,0.044175792,0.017147895,0.029486194,0.036853645,-0.066076905,-0.050906394,0.074611776,0.058161702,0.043846443,0.029921593,-0.07602371,0.03042135,-0.003837889,0.03684623,0.04593916,-0.012613764,-0.06974046,-0.019105442,-0.05729454,0.0441073,-0.00946526,0.044860795,0.0030522635,0.011176765,-0.02572534,-0.016843706,0.0108653875,0.008653671,0.011253087,0.02542434,-1.0437099e-05,-0.002627654,0.015734687,-0.017771417,0.018132176,0.034175016,-0.00015322026,-0.0018122443,-0.059550006,0.053167377,-0.039514873,-0.023864686,0.010629021,-0.008811632,-0.05588732,-0.016664159,0.035992384,-0.018376948,0.05253311,0.011409964,-0.013884011,0.030264392,0.015949003,-0.025063388,-0.021747094,0.0164297,0.01811762,-0.006281132,-0.022903522
ENSP00000330945,-0.0064630033,0.007445518,-0.018647447,-0.06020589,0.01591178,-0.076863736,0.057133302,0.032679766,0.02841565,0.011835798,-0.0117504,0.011202602,0.040806126,0.04325444,0.043114305,0.02123329,0.00956063,-0.012413829,0.009484402,-0.002758244,0.07765169,-0.009364951,-0.031986296,-0.03777661,0.0048952466,-0.04672538,-0.04392209,-0.0391383,-0.00040928088,-0.01984096,0.060246676,0.010312929,0.026100794,-0.006633722,-0.017058436,0.0006104307,0.010879642,-0.04590352,-0.039115235,-0.04941878,0.019727455,0.03491153,-0.02592444,-0.05461532,0.004390263,0.0093092425,-0.06913353,-0.03724368,0.05455896,0.06593772,0.05129513,-0.047943816,0.058004536,-0.011361882,0.029729303,0.005920929,-0.054579794,-0.036319215,-0.016737415,-0.01347056,0.045154076,0.049999315,0.06903903,0.018248066,0.029927762,-0.018578429,0.06001055,0.06084151,0.07359189,0.022047758,0.05464263,0.05600066,-0.042507574,0.0148188835,0.04959365,0.043380972,0.011824186,-0.018275565,0.054795045,0.015992887,0.010165127,0.031030394,0.0030675167,-0.016732888,0.06986432,-0.009356896,0.044254635,0.016068896,0.052357282,0.070765115,0.055959463,-0.011578782,-0.01805835,0.004413706,-0.04192593,-0.047213048,0.012952215,-0.0021888409,0.040295295,0.06585865
